,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
105,24422,TIA,0.1460000000000008,-0.007132160000000001,1006.89728802,0.0,1006.89728802,1.0,-4.0,8.9152,0.0,8.8787,close_grid_long
106,24423,TIA,0.0,-0.0071032,1006.8901848200001,0.0,1006.8901848200001,1.0,4.0,8.879,4.0,8.879,entry_initial_normal_long
107,24479,TIA,0.1460000000000008,-0.0071324000000000005,1007.0290524200001,0.0,1007.0290524200001,1.0,-4.0,8.9155,0.0,8.879,close_grid_long
108,24481,TIA,0.0,-0.007104000000000001,1007.0219484200001,0.0,1007.0219484200001,1.0,4.0,8.88,4.0,8.88,entry_initial_normal_long
109,24482,TIA,0.1459999999999937,-0.0071332,1007.16081522,0.0,1007.16081522,1.0,-4.0,8.9165,0.0,8.88,close_grid_long
110,24483,TIA,0.0,-0.007104160000000001,1007.15371106,0.0,1007.15371106,1.0,4.0,8.8802,4.0,8.8802,entry_initial_normal_long
111,24508,TIA,0.1460000000000008,-0.007133360000000001,1007.2925776999999,0.0,1007.2925776999999,1.0,-4.0,8.9167,0.0,8.8802,close_grid_long
112,24547,TIA,0.0,-0.007113120000000001,1007.2854645799999,0.0,1007.2854645799999,1.0,4.0,8.8914,4.0,8.8914,entry_initial_normal_long
113,24548,TIA,0.1459999999999937,-0.00714232,1007.4243222599999,0.0,1007.4243222599999,1.0,-4.0,8.9279,0.0,8.8914,close_grid_long
114,24550,TIA,0.0,-0.007113360000000001,1007.4172089,0.0,1007.4172089,1.0,4.0,8.8917,4.0,8.8917,entry_initial_normal_long
115,24552,TIA,0.1460000000000008,-0.007142560000000001,1007.55606634,0.0,1007.55606634,1.0,-4.0,8.9282,0.0,8.8917,close_grid_long
116,24556,TIA,0.0,-0.007113840000000001,1007.5489525,0.0,1007.5489525,1.0,4.0,8.8923,4.0,8.8923,entry_initial_normal_long
117,24860,TIA,0.1460000000000008,-0.007143040000000001,1007.68780946,0.0,1007.68780946,1.0,-4.0,8.9288,0.0,8.8923,close_grid_long
118,24867,TIA,0.0,-0.00707456,1007.6807349000001,0.0,1007.6807349000001,1.0,4.0,8.8432,4.0,8.8432,entry_initial_normal_long
119,24868,TIA,0.14520000000000266,-0.007103600000000001,1007.8188313,0.0,1007.8188313,1.0,-4.0,8.8795,0.0,8.8432,close_grid_long
120,24870,TIA,0.0,-0.007074800000000001,1007.8117565,0.0,1007.8117565,1.0,4.0,8.8435,4.0,8.8435,entry_initial_normal_long
121,25415,TIA,0.14519999999999555,-0.00710384,1007.94985266,0.0,1007.94985266,1.0,-4.0,8.8798,0.0,8.8435,close_grid_long
122,25426,TIA,0.0,-0.0069575999999999995,1007.9428950600001,0.0,1007.9428950600001,1.0,4.0,8.697,4.0,8.697,entry_initial_normal_long
123,25440,TIA,0.14280000000000115,-0.00698616,1008.0787089,0.0,1008.0787089,1.0,-4.0,8.7327,0.0,8.697,close_grid_long
124,25442,TIA,0.0,-0.00695808,1008.07175082,0.0,1008.07175082,1.0,4.0,8.6976,4.0,8.6976,entry_initial_normal_long
125,25461,TIA,0.14280000000000115,-0.0069866400000000006,1008.2075641800001,0.0,1008.2075641800001,1.0,-4.0,8.7333,0.0,8.6976,close_grid_long
126,25540,TIA,0.0,-0.006994480000000001,1008.2005697000001,0.0,1008.2005697000001,1.0,4.0,8.7431,4.0,8.7431,entry_initial_normal_long
127,25541,TIA,0.14359999999999928,-0.0070232,1008.3371465,0.0,1008.3371465,1.0,-4.0,8.779,0.0,8.7431,close_grid_long
128,25543,TIA,0.0,-0.0069948,1008.3301517,0.0,1008.3301517,1.0,4.0,8.7435,4.0,8.7435,entry_initial_normal_long
129,25544,TIA,0.1436000000000064,-0.007023520000000001,1008.46672818,0.0,1008.46672818,1.0,-4.0,8.7794,0.0,8.7435,close_grid_long
130,26532,TIA,0.0,-0.005950560000000001,1008.46077762,0.0,1008.46077762,1.0,3.0,9.9176,3.0,9.9176,entry_initial_normal_long
131,26533,TIA,0.12179999999999858,-0.005974920000000001,1008.5766027000001,0.0,1008.5766027000001,1.0,-3.0,9.9582,0.0,9.9176,close_grid_long
132,26534,TIA,0.0,-0.00590826,1008.5706944400001,0.0,1008.5706944400001,1.0,3.0,9.8471,3.0,9.8471,entry_initial_normal_long
133,26544,TIA,0.12090000000000067,-0.00593244,1008.6856620000001,0.0,1008.6856620000001,1.0,-3.0,9.8874,0.0,9.8471,close_grid_long
