,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
9336,642838,SHIB,2.5981760000000227,-0.070866576,11682.358772918431,0.0,11682.358772918431,1.0,-26512.0,0.013365,0.0,0.013267,close_grid_long
9337,643396,SHIB,0.0,-0.0703593044,11682.288413614031,0.0,11682.288413614031,1.0,25718.0,0.013679,25718.0,0.013679,entry_initial_normal_long
9338,643406,SHIB,2.59751800000001,-0.070878808,11684.81505280603,0.0,11684.81505280603,1.0,-25718.0,0.01378,0.0,0.013679,close_grid_long
9339,643599,SHIB,0.0,-0.0703747776,11684.74467802843,0.0,11684.74467802843,1.0,25602.0,0.013744,25602.0,0.013744,entry_initial_normal_long
9340,643624,SHIB,2.611404000000036,-0.0708970584,11687.28518497003,0.0,11687.28518497003,1.0,-25602.0,0.013846,0.0,0.013744,close_grid_long
9341,643689,SHIB,0.0,-0.070390671,11687.214794299029,0.0,11687.214794299029,1.0,25565.0,0.013767,25565.0,0.013767,entry_initial_normal_long
9342,643702,SHIB,2.6076299999999915,-0.070912197,11689.751512102028,0.0,11689.751512102028,1.0,-25565.0,0.013869,0.0,0.013767,close_grid_long
9343,643731,SHIB,0.0,-0.0704059808,11689.681106121228,0.0,11689.681106121228,1.0,25552.0,0.013777,25552.0,0.013777,entry_initial_normal_long
9344,643737,SHIB,2.6063040000000357,-0.07092724160000001,11692.216482879629,0.0,11692.216482879629,1.0,-25552.0,0.013879,0.0,0.013777,close_grid_long
9345,643812,SHIB,0.0,-0.0704187822,11692.14606409743,0.0,11692.14606409743,1.0,25527.0,0.013793,25527.0,0.013793,entry_initial_normal_long
9346,643913,SHIB,2.6037539999999915,-0.070939533,11694.67887856443,0.0,11694.67887856443,1.0,-25527.0,0.013895,0.0,0.013793,close_grid_long
9347,643951,SHIB,0.0,-0.0704341854,11694.60844437903,0.0,11694.60844437903,1.0,25503.0,0.013809,25503.0,0.013809,entry_initial_normal_long
9348,644003,SHIB,0.0,-0.06931715399999999,11694.539127225029,0.0,11694.539127225029,1.0,25503.0,0.01359,51006.0,0.0136995,entry_grid_normal_long
9349,644004,SHIB,0.0,-0.10404838400000002,11694.435078841028,0.0,11694.435078841028,1.0,38720.0,0.013436,89726.0,0.013585790261462675,entry_grid_normal_long
9350,644109,SHIB,0.0,-0.180570214,11694.254508627027,0.0,11694.254508627027,1.0,68114.0,0.013255,157840.0,0.013443041605423213,entry_grid_normal_long
9351,644430,SHIB,14.672553000000029,-0.427304448,11708.499757179028,0.0,11708.499757179028,1.0,-157840.0,0.013536,0.0,0.013443041605423213,close_grid_long
9352,644431,SHIB,0.0,-0.0705183358,11708.429238843228,0.0,11708.429238843228,1.0,25829.0,0.013651,25829.0,0.013651,entry_initial_normal_long
9353,644463,SHIB,2.60872900000001,-0.0710400816,11710.966927761629,0.0,11710.966927761629,1.0,-25829.0,0.013752,0.0,0.013651,close_grid_long
9354,644464,SHIB,0.0,-0.07053265360000001,11710.896395108028,0.0,11710.896395108028,1.0,25804.0,0.013667,25804.0,0.013667,entry_initial_normal_long
9355,644512,SHIB,0.0,-0.06941276,11710.826982348028,0.0,11710.826982348028,1.0,25804.0,0.01345,51608.0,0.013558500000000001,entry_grid_normal_long
9356,644522,SHIB,0.0,-0.1041873138,11710.722795034228,0.0,11710.722795034228,1.0,39177.0,0.013297,90785.0,0.013445653323786971,entry_grid_normal_long
