,balance,equity,balance_btc,equity_btc
21180,1049.4996049175982,1049.423325917598,0.0,-0.07627900000000234
21240,1049.6249573429982,1049.006034917598,0.0,-0.49357000000000323
21300,1050.2239797045982,1049.4585683429982,0.0,-0.16638899999999868
21360,1050.3493835107981,1050.2239797045982,0.0,0.0
21420,1050.467767125998,1050.3493835107981,0.0,0.0
21480,1050.467767125998,1050.436386125998,0.0,-0.03138099999999639
21540,1050.467767125998,1050.0777461259981,0.0,-0.39002099999999734
21600,1050.4591885931982,1050.234651125998,0.0,-0.23311599999999982
21660,1050.9947889983982,1050.252816593198,0.0,-0.20637199999999606
21720,1050.9947889983982,1050.5233389983982,0.0,-0.47145000000000026
21780,1050.9947889983982,1050.7657989983982,0.0,-0.22899000000000314
21840,1051.1270832563982,1050.7298789983981,0.0,-0.2649100000000001
21900,1051.1202150395982,1051.1270832563982,0.0,0.0
21960,1051.252261034398,1051.1426250395982,0.0,0.022409999999999087
22020,1051.377310975598,1051.252261034398,0.0,0.0
22080,1051.377310975598,1051.377310975598,0.0,0.0
22140,1051.4948076747978,1051.377310975598,0.0,0.0
22200,1053.2151802741976,1051.5259996747977,0.0,0.031192000000000275
22260,1053.6111811263977,1052.7127992741976,0.0,-0.5023810000000027
22320,1054.1353368945977,1053.4533191263977,0.0,-0.15786199999999678
22380,1054.5112143199974,1053.7681448945978,0.0,-0.36719200000000035
22440,1054.7641766171976,1054.1560133199973,0.0,-0.35520099999999916
22500,1055.0193577937976,1054.8988014743975,0.0,0.0
22560,1055.2802826181976,1054.8146977937974,0.0,-0.20465999999999956
22620,1055.4064903083977,1055.2802826181976,0.0,0.0
22680,1055.4064903083977,1055.4064903083977,0.0,0.0
22740,1055.4064903083977,1055.4064903083977,0.0,0.0
22800,1055.4064903083977,1055.4064903083977,0.0,0.0
22860,1055.5317052293976,1055.4064903083977,0.0,0.0
22920,1055.7819406677977,1055.5317052293976,0.0,0.0
22980,1055.7819406677977,1055.7819406677977,0.0,0.0
23040,1055.9066849577978,1055.7819406677977,0.0,0.0
23100,1055.8997848217978,1055.9066849577978,0.0,0.0
23160,1055.8911620325978,1055.7791218217978,0.0,-0.1206630000000005
23220,1055.8911620325978,1055.6050730325978,0.0,-0.2860890000000093
23280,1056.625121515798,1054.6051790325978,0.0,-1.2859830000000092
23340,1056.8841761353979,1056.7645230185979,0.0,0.0
23400,1056.981995686198,1056.7715511353979,0.0,-0.11262499999999932
23460,1057.607897740398,1056.029379686198,0.0,-0.9526160000000086
23520,1057.732915248798,1057.283867740398,0.0,-0.32403000000000287
23580,1058.279387059598,1057.271515248798,0.0,-0.4614000000000012
