,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
10152,1115586,DOGE,0.0,-0.10218462000000002,12317.62661277744,0.0,12317.62661277744,1.0,8670.0,0.05893,8670.0,0.05893,entry_initial_normal_long
10153,1115786,DOGE,2.0807999999999756,-0.10260078000000002,12319.60481199744,0.0,12319.60481199744,1.0,-8670.0,0.05917,0.0,0.05893,close_grid_long
10154,1115789,DOGE,0.0,-0.10219824000000001,12319.50261375744,0.0,12319.50261375744,1.0,8655.0,0.05904,8655.0,0.05904,entry_initial_normal_long
10155,1116043,DOGE,2.0771999999999755,-0.10261368,12321.477200077441,0.0,12321.477200077441,1.0,-8655.0,0.05928,0.0,0.05904,close_grid_long
10156,1116081,DOGE,0.0,-0.10222104800000001,12321.37497902944,0.0,12321.37497902944,1.0,8654.0,0.05906,8654.0,0.05906,entry_initial_normal_long
10157,1116100,DOGE,2.0769599999999753,-0.10263644,12323.34930258944,0.0,12323.34930258944,1.0,-8654.0,0.0593,0.0,0.05906,close_grid_long
10158,1116111,DOGE,0.0,-0.102237518,12323.24706507144,0.0,12323.24706507144,1.0,8651.0,0.05909,8651.0,0.05909,entry_initial_normal_long
10159,1116126,DOGE,2.0762400000000354,-0.102652766,12325.220652305441,0.0,12325.220652305441,1.0,-8651.0,0.05933,0.0,0.05909,close_grid_long
10160,1116211,DOGE,0.0,-0.10225024,12325.118402065442,0.0,12325.118402065442,1.0,8636.0,0.0592,8636.0,0.0592,entry_initial_normal_long
10161,1116275,DOGE,2.0726399999999754,-0.102664768,12327.088377297441,0.0,12327.088377297441,1.0,-8636.0,0.05944,0.0,0.0592,close_grid_long
10162,1116325,DOGE,0.0,-0.10226878,12326.986108517442,0.0,12326.986108517442,1.0,8623.0,0.0593,8623.0,0.0593,entry_initial_normal_long
10163,1116330,DOGE,2.0695200000000353,-0.102682684,12328.952945833442,0.0,12328.952945833442,1.0,-8623.0,0.05954,0.0,0.0593,close_grid_long
10164,1116345,DOGE,0.0,-0.102279544,12328.850666289442,0.0,12328.850666289442,1.0,8621.0,0.05932,8621.0,0.05932,entry_initial_normal_long
10165,1117080,DOGE,2.0690400000000353,-0.10269335200000002,12330.817012937441,0.0,12330.817012937441,1.0,-8621.0,0.05956,0.0,0.05932,close_grid_long
10166,1117081,DOGE,0.0,-0.102293436,12330.71471950144,0.0,12330.71471950144,1.0,8761.0,0.05838,8761.0,0.05838,entry_initial_normal_long
10167,1117082,DOGE,2.102639999999975,-0.10271396399999999,12332.71464553744,0.0,12332.71464553744,1.0,-8761.0,0.05862,0.0,0.05838,close_grid_long
10168,1117083,DOGE,0.0,-0.1023156,12332.612329937441,0.0,12332.612329937441,1.0,8730.0,0.0586,8730.0,0.0586,entry_initial_normal_long
10169,1117104,DOGE,2.0952000000000357,-0.10273464000000002,12334.60479529744,0.0,12334.60479529744,1.0,-8730.0,0.05884,0.0,0.0586,close_grid_long
10170,1117105,DOGE,0.0,-0.102327834,12334.50246746344,0.0,12334.50246746344,1.0,8691.0,0.05887,8691.0,0.05887,entry_initial_normal_long
10171,1117107,DOGE,2.0858400000000357,-0.102745002,12336.485562461441,0.0,12336.485562461441,1.0,-8691.0,0.05911,0.0,0.05887,close_grid_long
10172,1117108,DOGE,0.0,-0.10234765,12336.383214811442,0.0,12336.383214811442,1.0,8675.0,0.05899,8675.0,0.05899,entry_initial_normal_long
10173,1117113,DOGE,2.0819999999999754,-0.10276405,12338.362450761442,0.0,12338.362450761442,1.0,-8675.0,0.05923,0.0,0.05899,close_grid_long
10174,1117114,DOGE,0.0,-0.1023641,12338.260086661443,0.0,12338.260086661443,1.0,8650.0,0.05917,8650.0,0.05917,entry_initial_normal_long
10175,1117115,DOGE,3.2005000000000194,-0.10300420000000002,12341.357582461444,0.0,12341.357582461444,1.0,-8650.0,0.05954,0.0,0.05917,close_grid_long
10176,1117167,DOGE,0.0,-0.10238738,12341.255195081443,0.0,12341.255195081443,1.0,8633.0,0.0593,8633.0,0.0593,entry_initial_normal_long
10177,1117275,DOGE,0.0,-0.149510704,12341.105684377444,0.0,12341.105684377444,1.0,13217.0,0.05656,21850.0,0.05764258215102974,entry_grid_normal_long
10178,1117817,DOGE,5.187580000000156,-0.25293560000000004,12346.040328777444,0.0,12346.040328777444,1.0,-21850.0,0.05788,0.0,0.05764258215102974,close_grid_long
10179,1117818,DOGE,0.0,-0.10242633200000001,12345.937902445445,0.0,12345.937902445445,1.0,8839.0,0.05794,8839.0,0.05794,entry_initial_normal_long
10180,1117884,DOGE,2.121360000000036,-0.102850604,12347.956411841446,0.0,12347.956411841446,1.0,-8839.0,0.05818,0.0,0.05794,close_grid_long
10181,1118255,DOGE,0.0,-0.10243994400000002,12347.853971897446,0.0,12347.853971897446,1.0,8702.0,0.05886,8702.0,0.05886,entry_initial_normal_long
10182,1118392,DOGE,2.0884799999999752,-0.10285764,12349.839594257446,0.0,12349.839594257446,1.0,-8702.0,0.0591,0.0,0.05886,close_grid_long
10183,1118405,DOGE,0.0,-0.102448896,12349.737145361447,0.0,12349.737145361447,1.0,8688.0,0.05896,8688.0,0.05896,entry_initial_normal_long
10184,1118437,DOGE,2.0851200000000354,-0.10286592000000001,12351.719399441447,0.0,12351.719399441447,1.0,-8688.0,0.0592,0.0,0.05896,close_grid_long
10185,1118468,DOGE,0.0,-0.10246496400000002,12351.616934477446,0.0,12351.616934477446,1.0,8682.0,0.05901,8682.0,0.05901,entry_initial_normal_long
10186,1118489,DOGE,2.0836799999999753,-0.1028817,12353.597732777445,0.0,12353.597732777445,1.0,-8682.0,0.05925,0.0,0.05901,close_grid_long
10187,1118516,DOGE,0.0,-0.10248091200000002,12353.495251865445,0.0,12353.495251865445,1.0,8676.0,0.05906,8676.0,0.05906,entry_initial_normal_long
10188,1118617,DOGE,2.082239999999975,-0.10289736000000001,12355.474594505444,0.0,12355.474594505444,1.0,-8676.0,0.0593,0.0,0.05906,close_grid_long
10189,1118619,DOGE,0.0,-0.10250144800000001,12355.372093057444,0.0,12355.372093057444,1.0,8666.0,0.05914,8666.0,0.05914,entry_initial_normal_long
10190,1118628,DOGE,2.0798400000000354,-0.10291741600000001,12357.349015641445,0.0,12357.349015641445,1.0,-8666.0,0.05938,0.0,0.05914,close_grid_long
10191,1118630,DOGE,0.0,-0.10251878,12357.246496861444,0.0,12357.246496861444,1.0,8666.0,0.05915,8666.0,0.05915,entry_initial_normal_long
